city,scenario,year,model,tas_C,pr_mm_day
Dubai,ssp585,2054,GFDL-ESM4,29.129,0.105
Dubai,ssp585,2055,GFDL-ESM4,28.717,0.246
Dubai,ssp585,2056,GFDL-ESM4,28.732,0.345
Dubai,ssp585,2057,GFDL-ESM4,28.297,0.266
Dubai,ssp585,2058,GFDL-ESM4,29.392,0.027
Dubai,ssp585,2059,GFDL-ESM4,28.157,0.7
Dubai,ssp585,2060,GFDL-ESM4,28.326,0.358
Dubai,ssp585,2061,GFDL-ESM4,29.087,0.252
Dubai,ssp585,2062,GFDL-ESM4,28.5,0.474
Dubai,ssp585,2063,GFDL-ESM4,28.811,0.246
Dubai,ssp585,2064,GFDL-ESM4,29.069,0.506
Dubai,ssp585,2065,GFDL-ESM4,29.481,0.241
Dubai,ssp585,2066,GFDL-ESM4,29.217,0.249
Dubai,ssp585,2067,GFDL-ESM4,29.064,0.316
Dubai,ssp585,2068,GFDL-ESM4,28.982,0.275
Dubai,ssp585,2069,GFDL-ESM4,29.009,0.554
Dubai,ssp585,2070,GFDL-ESM4,29.335,0.059
Dubai,ssp585,2071,GFDL-ESM4,29.049,0.385
Dubai,ssp585,2072,GFDL-ESM4,28.893,0.155
Dubai,ssp585,2073,GFDL-ESM4,29.267,0.132
Dubai,ssp585,2074,GFDL-ESM4,29.551,0.166
Dubai,ssp585,2075,GFDL-ESM4,30.28,0.062
Dubai,ssp585,2076,GFDL-ESM4,29.394,0.311
Dubai,ssp585,2077,GFDL-ESM4,29.689,0.279
Dubai,ssp585,2078,GFDL-ESM4,29.445,0.382
Dubai,ssp585,2079,GFDL-ESM4,29.915,0.038
Dubai,ssp585,2080,GFDL-ESM4,29.664,0.248
Dubai,ssp585,2081,GFDL-ESM4,29.874,0.095
Dubai,ssp585,2082,GFDL-ESM4,29.713,0.413
Dubai,ssp585,2083,GFDL-ESM4,29.751,0.148
Dubai,ssp585,2084,GFDL-ESM4,30.197,0.066
Dubai,ssp585,2085,GFDL-ESM4,30.369,0.101
Dubai,ssp585,2086,GFDL-ESM4,30.183,0.182
Dubai,ssp585,2087,GFDL-ESM4,29.973,0.266
Dubai,ssp585,2088,GFDL-ESM4,29.812,0.618
Dubai,ssp585,2089,GFDL-ESM4,30.299,0.507
Dubai,ssp585,2090,GFDL-ESM4,30.573,0.077
Dubai,ssp585,2091,GFDL-ESM4,31.228,0.312
Dubai,ssp585,2092,GFDL-ESM4,30.533,0.208
Dubai,ssp585,2093,GFDL-ESM4,30.771,0.076
Dubai,ssp585,2094,GFDL-ESM4,30.708,0.086
Dubai,ssp585,2095,GFDL-ESM4,31.304,0.241
Dubai,ssp585,2096,GFDL-ESM4,31.264,0.296
Dubai,ssp585,2097,GFDL-ESM4,30.836,0.075
Dubai,ssp585,2098,GFDL-ESM4,31.175,0.173
Dubai,ssp585,2099,GFDL-ESM4,30.706,0.14
Dubai,ssp585,2100,GFDL-ESM4,31.421,0.18
Dubai,historical,1850,IPSL-CM6A-LR,24.68,0.074
Dubai,historical,1851,IPSL-CM6A-LR,24.757,0.008
Dubai,historical,1852,IPSL-CM6A-LR,24.546,0.043
Dubai,historical,1853,IPSL-CM6A-LR,25.102,0.092
Dubai,historical,1854,IPSL-CM6A-LR,25.044,0.07
Dubai,historical,1855,IPSL-CM6A-LR,25.253,0.073
Dubai,historical,1856,IPSL-CM6A-LR,24.295,0.277
Dubai,historical,1857,IPSL-CM6A-LR,25.032,0.053
Dubai,historical,1858,IPSL-CM6A-LR,24.782,0.016
Dubai,historical,1859,IPSL-CM6A-LR,24.833,0.24
Dubai,historical,1860,IPSL-CM6A-LR,24.481,0.231
Dubai,historical,1861,IPSL-CM6A-LR,24.896,0.066
Dubai,historical,1862,IPSL-CM6A-LR,24.654,0.084
Dubai,historical,1863,IPSL-CM6A-LR,24.96,0.045
Dubai,historical,1864,IPSL-CM6A-LR,24.459,0.204
Dubai,historical,1865,IPSL-CM6A-LR,24.746,0.121
Dubai,historical,1866,IPSL-CM6A-LR,25.215,0.014
Dubai,historical,1867,IPSL-CM6A-LR,25.319,0.109
Dubai,historical,1868,IPSL-CM6A-LR,25.143,0.049
Dubai,historical,1869,IPSL-CM6A-LR,25.296,0.032
Dubai,historical,1870,IPSL-CM6A-LR,24.977,0.082
Dubai,historical,1871,IPSL-CM6A-LR,24.679,0.026
Dubai,historical,1872,IPSL-CM6A-LR,25.212,0.209
Dubai,historical,1873,IPSL-CM6A-LR,25.207,0.21
Dubai,historical,1874,IPSL-CM6A-LR,24.916,0.101
Dubai,historical,1875,IPSL-CM6A-LR,24.498,0.009
Dubai,historical,1876,IPSL-CM6A-LR,24.836,0.151
Dubai,historical,1877,IPSL-CM6A-LR,24.715,0.039
Dubai,historical,1878,IPSL-CM6A-LR,24.516,0.101
Dubai,historical,1879,IPSL-CM6A-LR,25.42,0.06
Dubai,historical,1880,IPSL-CM6A-LR,24.522,0.196
Dubai,historical,1881,IPSL-CM6A-LR,25.404,0.052
Dubai,historical,1882,IPSL-CM6A-LR,25.345,0.121
Dubai,historical,1883,IPSL-CM6A-LR,25.223,0.193
Dubai,historical,1884,IPSL-CM6A-LR,24.596,0.175
Dubai,historical,1885,IPSL-CM6A-LR,25.0,0.076
Dubai,historical,1886,IPSL-CM6A-LR,25.376,0.143
Dubai,historical,1887,IPSL-CM6A-LR,25.296,0.086
Dubai,historical,1888,IPSL-CM6A-LR,24.46,0.039
Dubai,historical,1889,IPSL-CM6A-LR,24.676,0.069
Dubai,historical,1890,IPSL-CM6A-LR,24.794,0.094
Dubai,historical,1891,IPSL-CM6A-LR,24.411,0.15
Dubai,historical,1892,IPSL-CM6A-LR,24.792,0.185
Dubai,historical,1893,IPSL-CM6A-LR,25.0,0.014
Dubai,historical,1894,IPSL-CM6A-LR,24.84,0.12
Dubai,historical,1895,IPSL-CM6A-LR,24.177,0.191
Dubai,historical,1896,IPSL-CM6A-LR,24.886,0.152
Dubai,historical,1897,IPSL-CM6A-LR,25.094,0.044
Dubai,historical,1898,IPSL-CM6A-LR,25.185,0.248
Dubai,historical,1899,IPSL-CM6A-LR,25.112,0.109
Dubai,historical,1900,IPSL-CM6A-LR,25.186,0.03
Dubai,historical,1901,IPSL-CM6A-LR,24.494,0.225
Dubai,historical,1902,IPSL-CM6A-LR,24.738,0.032
Dubai,historical,1903,IPSL-CM6A-LR,24.71,0.049
Dubai,historical,1904,IPSL-CM6A-LR,24.983,0.105
Dubai,historical,1905,IPSL-CM6A-LR,25.134,0.054
Dubai,historical,1906,IPSL-CM6A-LR,25.132,0.181
Dubai,historical,1907,IPSL-CM6A-LR,24.575,0.119
Dubai,historical,1908,IPSL-CM6A-LR,24.824,0.024
Dubai,historical,1909,IPSL-CM6A-LR,24.264,0.103
Dubai,historical,1910,IPSL-CM6A-LR,24.566,0.169
Dubai,historical,1911,IPSL-CM6A-LR,24.905,0.142
Dubai,historical,1912,IPSL-CM6A-LR,24.389,0.132
Dubai,historical,1913,IPSL-CM6A-LR,24.645,0.264
Dubai,historical,1914,IPSL-CM6A-LR,24.999,0.041
Dubai,historical,1915,IPSL-CM6A-LR,24.968,0.096
Dubai,historical,1916,IPSL-CM6A-LR,24.763,0.055
Dubai,historical,1917,IPSL-CM6A-LR,24.895,0.157
Dubai,historical,1918,IPSL-CM6A-LR,24.521,0.143
Dubai,historical,1919,IPSL-CM6A-LR,25.049,0.164
Dubai,historical,1920,IPSL-CM6A-LR,25.09,0.404
Dubai,historical,1921,IPSL-CM6A-LR,24.737,0.09
Dubai,historical,1922,IPSL-CM6A-LR,25.97,0.054
Dubai,historical,1923,IPSL-CM6A-LR,25.509,0.094
Dubai,historical,1924,IPSL-CM6A-LR,25.159,0.057
Dubai,historical,1925,IPSL-CM6A-LR,25.425,0.093
Dubai,historical,1926,IPSL-CM6A-LR,25.161,0.029
Dubai,historical,1927,IPSL-CM6A-LR,25.354,0.071
Dubai,historical,1928,IPSL-CM6A-LR,25.007,0.089
Dubai,historical,1929,IPSL-CM6A-LR,24.908,0.037
Dubai,historical,1930,IPSL-CM6A-LR,25.676,0.078
Dubai,historical,1931,IPSL-CM6A-LR,25.092,0.233
Dubai,historical,1932,IPSL-CM6A-LR,24.929,0.116
Dubai,historical,1933,IPSL-CM6A-LR,24.622,0.112
Dubai,historical,1934,IPSL-CM6A-LR,25.736,0.104
Dubai,historical,1935,IPSL-CM6A-LR,24.832,0.25
Dubai,historical,1936,IPSL-CM6A-LR,25.431,0.069
Dubai,historical,1937,IPSL-CM6A-LR,24.887,0.035
Dubai,historical,1938,IPSL-CM6A-LR,25.305,0.174
Dubai,historical,1939,IPSL-CM6A-LR,24.965,0.371
Dubai,historical,1940,IPSL-CM6A-LR,24.768,0.248
Dubai,historical,1941,IPSL-CM6A-LR,24.919,0.33
Dubai,historical,1942,IPSL-CM6A-LR,25.358,0.074
Dubai,historical,1943,IPSL-CM6A-LR,24.96,0.222
Dubai,historical,1944,IPSL-CM6A-LR,25.853,0.064
Dubai,historical,1945,IPSL-CM6A-LR,25.404,0.26
Dubai,historical,1946,IPSL-CM6A-LR,25.053,0.11
Dubai,historical,1947,IPSL-CM6A-LR,25.422,0.228
Dubai,historical,1948,IPSL-CM6A-LR,25.054,0.07
Dubai,historical,1949,IPSL-CM6A-LR,25.396,0.094
Dubai,historical,1950,IPSL-CM6A-LR,25.734,0.113
Dubai,historical,1951,IPSL-CM6A-LR,25.339,0.085
Dubai,historical,1952,IPSL-CM6A-LR,25.892,0.032
Dubai,historical,1953,IPSL-CM6A-LR,25.235,0.149
Dubai,historical,1954,IPSL-CM6A-LR,25.364,0.142
Dubai,historical,1955,IPSL-CM6A-LR,24.822,0.442
Dubai,historical,1956,IPSL-CM6A-LR,25.161,0.085
Dubai,historical,1957,IPSL-CM6A-LR,25.029,0.13
Dubai,historical,1958,IPSL-CM6A-LR,25.168,0.057
Dubai,historical,1959,IPSL-CM6A-LR,25.306,0.065
Dubai,historical,1960,IPSL-CM6A-LR,24.928,0.282
Dubai,historical,1961,IPSL-CM6A-LR,25.282,0.169
Dubai,historical,1962,IPSL-CM6A-LR,25.826,0.08
Dubai,historical,1963,IPSL-CM6A-LR,24.874,0.133
Dubai,historical,1964,IPSL-CM6A-LR,25.426,0.139
Dubai,historical,1965,IPSL-CM6A-LR,25.492,0.095
Dubai,historical,1966,IPSL-CM6A-LR,25.021,0.172
Dubai,historical,1967,IPSL-CM6A-LR,24.626,0.184
Dubai,historical,1968,IPSL-CM6A-LR,24.741,0.085
Dubai,historical,1969,IPSL-CM6A-LR,25.412,0.31
Dubai,historical,1970,IPSL-CM6A-LR,25.537,0.214
Dubai,historical,1971,IPSL-CM6A-LR,25.773,0.008
Dubai,historical,1972,IPSL-CM6A-LR,24.799,0.111
Dubai,historical,1973,IPSL-CM6A-LR,25.277,0.03
Dubai,historical,1974,IPSL-CM6A-LR,25.763,0.185
Dubai,historical,1975,IPSL-CM6A-LR,24.833,0.059
Dubai,historical,1976,IPSL-CM6A-LR,25.536,0.044
Dubai,historical,1977,IPSL-CM6A-LR,25.346,0.024
Dubai,historical,1978,IPSL-CM6A-LR,25.339,0.038
Dubai,historical,1979,IPSL-CM6A-LR,25.497,0.103
Dubai,historical,1980,IPSL-CM6A-LR,25.403,0.129
Dubai,historical,1981,IPSL-CM6A-LR,25.284,0.097
Dubai,historical,1982,IPSL-CM6A-LR,24.96,0.121
Dubai,historical,1983,IPSL-CM6A-LR,25.363,0.093
Dubai,historical,1984,IPSL-CM6A-LR,25.551,0.017
Dubai,historical,1985,IPSL-CM6A-LR,25.403,0.027
Dubai,historical,1986,IPSL-CM6A-LR,25.286,0.106
Dubai,historical,1987,IPSL-CM6A-LR,25.884,0.16
Dubai,historical,1988,IPSL-CM6A-LR,26.4,0.049
Dubai,historical,1989,IPSL-CM6A-LR,25.742,0.101
Dubai,historical,1990,IPSL-CM6A-LR,25.855,0.14
Dubai,historical,1991,IPSL-CM6A-LR,25.537,0.12
Dubai,historical,1992,IPSL-CM6A-LR,25.424,0.039
Dubai,historical,1993,IPSL-CM6A-LR,25.983,0.178
Dubai,historical,1994,IPSL-CM6A-LR,25.701,0.063
Dubai,historical,1995,IPSL-CM6A-LR,25.208,0.117
Dubai,historical,1996,IPSL-CM6A-LR,25.444,0.056
Dubai,historical,1997,IPSL-CM6A-LR,26.02,0.105
Dubai,historical,1998,IPSL-CM6A-LR,25.996,0.033
Dubai,historical,1999,IPSL-CM6A-LR,26.121,0.02
Dubai,historical,2000,IPSL-CM6A-LR,25.505,0.363
Dubai,historical,2001,IPSL-CM6A-LR,25.988,0.13
Dubai,historical,2002,IPSL-CM6A-LR,25.914,0.02
Dubai,historical,2003,IPSL-CM6A-LR,25.8,0.202
Dubai,historical,2004,IPSL-CM6A-LR,27.003,0.026
Dubai,historical,2005,IPSL-CM6A-LR,26.122,0.137
Dubai,historical,2006,IPSL-CM6A-LR,25.679,0.131
Dubai,historical,2007,IPSL-CM6A-LR,25.762,0.013
Dubai,historical,2008,IPSL-CM6A-LR,26.39,0.056
Dubai,historical,2009,IPSL-CM6A-LR,26.079,0.013
Dubai,historical,2010,IPSL-CM6A-LR,25.786,0.107
Dubai,historical,2011,IPSL-CM6A-LR,26.225,0.088
Dubai,historical,2012,IPSL-CM6A-LR,25.288,0.01
Dubai,historical,2013,IPSL-CM6A-LR,26.406,0.016
Dubai,historical,2014,IPSL-CM6A-LR,25.98,0.199
Dubai,ssp126,2015,IPSL-CM6A-LR,26.579,0.29
Dubai,ssp126,2016,IPSL-CM6A-LR,25.716,0.105
Dubai,ssp126,2017,IPSL-CM6A-LR,25.917,0.039
Dubai,ssp126,2018,IPSL-CM6A-LR,25.729,0.124
Dubai,ssp126,2019,IPSL-CM6A-LR,26.462,0.054
Dubai,ssp126,2020,IPSL-CM6A-LR,26.516,0.026
Dubai,ssp126,2021,IPSL-CM6A-LR,26.34,0.022
Dubai,ssp126,2022,IPSL-CM6A-LR,26.961,0.095
Dubai,ssp126,2023,IPSL-CM6A-LR,27.152,0.052
Dubai,ssp126,2024,IPSL-CM6A-LR,26.772,0.08
Dubai,ssp126,2025,IPSL-CM6A-LR,26.687,0.015
Dubai,ssp126,2026,IPSL-CM6A-LR,26.631,0.005
Dubai,ssp126,2027,IPSL-CM6A-LR,26.066,0.429
Dubai,ssp126,2028,IPSL-CM6A-LR,26.479,0.153
Dubai,ssp126,2029,IPSL-CM6A-LR,26.834,0.016
Dubai,ssp126,2030,IPSL-CM6A-LR,27.071,0.01
Dubai,ssp126,2031,IPSL-CM6A-LR,27.389,0.041
Dubai,ssp126,2032,IPSL-CM6A-LR,27.02,0.157
Dubai,ssp126,2033,IPSL-CM6A-LR,26.611,0.163
Dubai,ssp126,2034,IPSL-CM6A-LR,26.992,0.16
Dubai,ssp126,2035,IPSL-CM6A-LR,26.505,0.534
Dubai,ssp126,2036,IPSL-CM6A-LR,26.92,0.216
Dubai,ssp126,2037,IPSL-CM6A-LR,27.442,0.011
Dubai,ssp126,2038,IPSL-CM6A-LR,27.084,0.03
Dubai,ssp126,2039,IPSL-CM6A-LR,27.318,0.09
Dubai,ssp126,2040,IPSL-CM6A-LR,27.141,0.042
Dubai,ssp126,2041,IPSL-CM6A-LR,27.424,0.059
Dubai,ssp126,2042,IPSL-CM6A-LR,27.239,0.077
Dubai,ssp126,2043,IPSL-CM6A-LR,27.125,0.116
Dubai,ssp126,2044,IPSL-CM6A-LR,27.607,0.031
Dubai,ssp126,2045,IPSL-CM6A-LR,28.012,0.223
Dubai,ssp126,2046,IPSL-CM6A-LR,27.417,0.033
Dubai,ssp126,2047,IPSL-CM6A-LR,26.522,0.03
Dubai,ssp126,2048,IPSL-CM6A-LR,26.48,0.035
Dubai,ssp126,2049,IPSL-CM6A-LR,27.07,0.373
Dubai,ssp126,2050,IPSL-CM6A-LR,27.394,0.019
Dubai,ssp126,2051,IPSL-CM6A-LR,27.852,0.013
Dubai,ssp126,2052,IPSL-CM6A-LR,27.758,0.008
Dubai,ssp126,2053,IPSL-CM6A-LR,27.459,0.023
Dubai,ssp126,2054,IPSL-CM6A-LR,27.822,0.017
Dubai,ssp126,2055,IPSL-CM6A-LR,27.67,0.03
Dubai,ssp126,2056,IPSL-CM6A-LR,27.671,0.051
Dubai,ssp126,2057,IPSL-CM6A-LR,27.368,0.11
Dubai,ssp126,2058,IPSL-CM6A-LR,27.295,0.241
Dubai,ssp126,2059,IPSL-CM6A-LR,27.567,0.144
Dubai,ssp126,2060,IPSL-CM6A-LR,27.264,0.038
Dubai,ssp126,2061,IPSL-CM6A-LR,26.706,0.23
Dubai,ssp126,2062,IPSL-CM6A-LR,27.276,0.097
Dubai,ssp126,2063,IPSL-CM6A-LR,27.189,0.076
Dubai,ssp126,2064,IPSL-CM6A-LR,27.014,0.076
Dubai,ssp126,2065,IPSL-CM6A-LR,27.758,0.014
Dubai,ssp126,2066,IPSL-CM6A-LR,27.184,0.032
Dubai,ssp126,2067,IPSL-CM6A-LR,26.934,0.049
Dubai,ssp126,2068,IPSL-CM6A-LR,27.214,0.097
Dubai,ssp126,2069,IPSL-CM6A-LR,27.306,0.06
Dubai,ssp126,2070,IPSL-CM6A-LR,27.96,0.212
Dubai,ssp126,2071,IPSL-CM6A-LR,26.84,0.02
Dubai,ssp126,2072,IPSL-CM6A-LR,27.388,0.285
Dubai,ssp126,2073,IPSL-CM6A-LR,27.243,0.115
Dubai,ssp126,2074,IPSL-CM6A-LR,27.777,0.033
Dubai,ssp126,2075,IPSL-CM6A-LR,27.722,0.204
Dubai,ssp126,2076,IPSL-CM6A-LR,27.193,0.043
Dubai,ssp126,2077,IPSL-CM6A-LR,27.603,0.146
Dubai,ssp126,2078,IPSL-CM6A-LR,27.234,0.009
Dubai,ssp126,2079,IPSL-CM6A-LR,28.161,0.043
Dubai,ssp126,2080,IPSL-CM6A-LR,27.058,0.031
Dubai,ssp126,2081,IPSL-CM6A-LR,27.062,0.017
Dubai,ssp126,2082,IPSL-CM6A-LR,27.383,0.062
Dubai,ssp126,2083,IPSL-CM6A-LR,27.341,0.287
Dubai,ssp126,2084,IPSL-CM6A-LR,27.595,0.163
Dubai,ssp126,2085,IPSL-CM6A-LR,28.109,0.018
Dubai,ssp126,2086,IPSL-CM6A-LR,27.897,0.038
Dubai,ssp126,2087,IPSL-CM6A-LR,27.039,0.041
Dubai,ssp126,2088,IPSL-CM6A-LR,27.812,0.059
Dubai,ssp126,2089,IPSL-CM6A-LR,27.491,0.068
Dubai,ssp126,2090,IPSL-CM6A-LR,27.714,0.004
Dubai,ssp126,2091,IPSL-CM6A-LR,27.466,0.066
Dubai,ssp126,2092,IPSL-CM6A-LR,26.529,0.116
